date,Gold_INR_AM,Gold_INR_PM,Silver_INR_AM,Silver_INR_PM,Gold_London_AM_Fix_USD,Gold_London_PM_Fix_USD,Silver_London_Fix_USD,Gold_COMEX_close_USD,Silver_COMEX_close_USD,Gold_CFTC_Net,Silver_CFTC_Net,DXY_close,US_10Y,India_10Y,USDINR_ibja,EURUSD_ibja,MCX_Gold_open,MCX_Gold_high,MCX_Gold_low,MCX_Gold_close,MCX_Gold_volume,MCX_Gold_OI,MCX_Silver_open,MCX_Silver_high,MCX_Silver_low,MCX_Silver_close,MCX_Silver_volume,MCX_Silver_OI,USDINR_Futures_close,Gold_Silver_Ratio,Gold_Crude_Ratio,SPDR_Gold_tonnes,iShares_Silver_tonnes
2025-12-30,138161.0,136781.0,243483.0,235440.0,4457.75,4337.05,74.64,4343.6,70.46,134130.0,24297.0,98.04,4.1102,6.591,90.37,1.1782,139808.0,140444.0,134300.0,134942.0,21702.0,16019.0,247194.0,254174.0,222502.0,224429.0,55486.0,11998.0,90.37,61.65,74.79,1071.99,16390.56
2025-12-31,134362.0,134599.0,231467.0,232329.0,4389.45,4367.8,74.84,4386.3,77.92,134130.0,24297.0,98.24,4.1219,6.579,90.07,1.1795,136000.0,137182.0,135292.0,136666.0,12236.0,16153.0,231100.0,251360.0,231100.0,251012.0,27956.0,12712.0,90.07,56.29,75.69,1071.99,16305.96
2026-01-01,133099.0,133195.0,229433.0,230420.0,4307.95,,71.99,4341.1,70.6,134130.0,24297.0,98.32,4.167,6.588,90.145,1.1756,136327.0,136354.0,134841.0,135447.0,11461.0,15721.0,241400.0,242000.0,232228.0,235701.0,24474.0,13244.0,90.145,61.49,75.6,1070.56,16455.42
2026-01-02,133151.0,133461.0,227900.0,229250.0,,,,4341.1,70.6,137541.0,23864.0,98.32,4.167,6.582,90.1375,1.1762,135299.0,135890.0,135080.0,135804.0,1722.0,15753.0,235998.0,238911.0,233850.0,235873.0,2799.0,13147.0,90.1375,61.49,75.6,1070.56,16455.42
2026-01-05,134415.0,134782.0,234906.0,234550.0,4386.85,4352.95,74.22,4329.6,71.02,137541.0,23864.0,98.42,4.1907,6.606,90.3325,1.1759,136999.0,137098.0,135504.0,135761.0,8587.0,15577.0,239041.0,244999.0,235000.0,236316.0,17804.0,13738.0,90.3325,60.97,75.53,1065.13,16444.14
2026-01-06,135721.0,136168.0,236775.0,237063.0,4436.7,4456.4,75.07,4451.5,76.66,126873.0,16595.0,98.27,4.1612,6.633,90.4075,1.1702,136300.0,138280.0,136300.0,138120.0,10993.0,14945.0,244000.0,249900.0,240240.0,246155.0,17793.0,12352.0,90.4075,58.07,76.33,1065.13,16444.14
2026-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-08,136615.0,136675.0,246044.0,248000.0,4459.55,4438.0,78.99,4462.5,77.61,126873.0,16595.0,98.68,4.1475,6.611,90.0375,1.1706,139140.0,139140.0,137400.0,138009.0,9563.0,15059.0,257599.0,259692.0,246400.0,250605.0,23734.0,12305.0,90.0375,57.5,79.7,1067.13,16118.16
2026-01-09,135443.0,135773.0,235775.0,235826.0,4432.1,4429.35,75.21,4460.7,75.14,126873.0,16595.0,98.93,4.1672,6.629,90.0475,1.1692,137996.0,137996.0,136443.0,137742.0,8287.0,14918.0,251041.0,251889.0,236044.0,243324.0,22530.0,12439.0,90.0475,59.36,77.23,1067.13,16099.83
2026-01-12,137195.0,137122.0,239994.0,242808.0,4471.2,4493.85,78.14,4500.9,79.34,124256.0,17658.0,99.13,4.1653,6.64,90.27,1.166,137997.0,139550.0,137729.0,138819.0,9268.0,14727.0,245600.0,256330.0,243670.0,252725.0,18111.0,11858.0,90.27,56.73,76.13,1064.56,16215.43
2026-01-13,140005.0,140449.0,257283.0,256776.0,4587.7,4612.95,84.07,4614.7,85.09,124256.0,17658.0,98.86,4.1752,6.605,90.25,1.1676,139600.0,142500.0,139600.0,142032.0,11935.0,14422.0,262834.0,271352.0,260711.0,268970.0,19937.0,10354.0,90.25,54.23,77.56,1070.8,16308.47
2026-01-14,140482.0,140284.0,262742.0,263032.0,4582.8,4623.05,85.82,4599.1,86.34,124256.0,17658.0,99.13,4.1792,6.628,90.2725,1.1666,141847.0,142949.0,141311.0,142241.0,12746.0,14376.0,269701.0,279528.0,266037.0,275187.0,23189.0,10160.0,90.2725,53.27,75.21,1074.23,16347.95
2026-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16,142152.0,142015.0,277175.0,277512.0,4611.1,4610.85,91.27,4623.7,92.35,124256.0,17658.0,99.32,4.1694,6.65,90.415,1.1654,143483.0,143483.0,141960.0,143121.0,4837.0,14152.0,287611.0,292960.0,277376.0,291577.0,16601.0,9720.0,90.415,50.07,78.12,1074.8,16242.22
2026-01-19,141717.0,141593.0,282720.0,281890.0,4607.25,4611.05,90.8,4595.4,88.54,136548.0,15045.0,99.39,4.2229,6.677,90.8625,1.1615,142589.0,143321.0,141220.0,142517.0,11809.0,13734.0,287127.0,292865.0,284045.0,287762.0,19388.0,10252.0,90.8625,51.9,77.31,1085.67,16061.78
2026-01-20,143978.0,143946.0,293650.0,293975.0,4664.95,4666.85,93.01,4595.4,88.54,136548.0,15045.0,99.39,4.2229,6.684,90.9875,1.1633,143321.0,145770.0,143320.0,145639.0,9177.0,13620.0,293100.0,310944.0,293100.0,310275.0,17586.0,9739.0,90.9875,51.9,77.31,1085.67,16073.06
2026-01-21,146375.0,147409.0,304863.0,309345.0,4723.95,4747.8,95.7,4765.8,94.64,136548.0,15045.0,98.64,4.2925,6.672,91.005,1.1669,145775.0,152500.0,145500.0,150565.0,20253.0,13043.0,306499.0,327998.0,306499.0,323672.0,30960.0,9966.0,91.005,50.36,78.96,1081.66,16073.06
2026-01-22,155204.0,154227.0,320075.0,319097.0,4860.75,4866.5,94.86,4837.5,92.64,136548.0,15045.0,98.76,4.2428,6.654,91.6975,1.1731,151575.0,158475.0,151575.0,152862.0,29109.0,12194.0,322566.0,335521.0,315012.0,318492.0,24001.0,9779.0,91.6975,52.22,79.8,1077.66,16222.48
2026-01-23,151499.0,151128.0,303584.0,299711.0,4825.55,4832.05,93.38,4913.4,96.37,136548.0,15045.0,98.36,4.2449,6.635,91.6475,1.1697,151557.0,157086.0,148777.0,156341.0,23508.0,11341.0,319843.0,330728.0,304039.0,327289.0,26390.0,9745.0,91.6475,50.98,82.77,1079.66,16166.1
2026-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-28,159027.0,158901.0,342507.0,344564.0,5088.1,5064.25,111.57,5120.6,105.96,139162.0,11326.0,96.22,4.2432,6.719,91.67,1.1894,158674.0,159820.0,157413.0,157699.0,13077.0,9403.0,339824.0,364821.0,339824.0,356279.0,28929.0,10323.0,91.67,48.33,82.07,1087.38,15974.4
2026-01-29,163827.0,164635.0,361821.0,358267.0,5277.8,5306.95,112.8,5340.2,113.53,139162.0,11326.0,96.45,4.2432,6.703,92.03,1.2011,159900.0,166500.0,159900.0,165915.0,13327.0,7187.0,364821.0,387954.0,364821.0,385366.0,17769.0,9354.0,92.03,47.04,84.48,1089.96,15847.54
2026-01-30,176121.0,175340.0,385933.0,379988.0,5501.7,5405.0,118.45,5354.8,114.43,139162.0,11326.0,96.28,4.2313,6.698,92.16,1.2001,169882.0,180779.0,157808.0,169403.0,15683.0,4233.0,399000.0,420048.0,355001.0,399893.0,26337.0,8798.0,92.16,46.8,81.85,1086.53,15636.11
2026-02-02,168475.0,165795.0,357163.0,339350.0,5063.45,4981.85,103.19,4745.1,78.53,121421.0,7294.0,96.99,4.2355,6.696,92.0425,1.1937,151610.0,151610.0,138634.0,147753.0,13706.0,8616.0,284826.0,284826.0,265652.0,265652.0,5233.0,7508.0,92.0425,60.42,72.77,1087.1,15523.36
2026-02-03,142270.0,148746.0,236496.0,259500.0,4685.45,4714.75,81.98,4652.6,77.01,121421.0,7294.0,97.63,4.2774,6.766,91.6525,1.186,151610.0,151610.0,138634.0,147753.0,13706.0,8616.0,284826.0,284826.0,265652.0,265652.0,5233.0,7508.0,92.0425,60.42,74.87,1087.1,15523.36
2026-02-04,150708.0,151529.0,255372.0,263965.0,4923.65,4920.95,87.49,4935.0,83.3,121421.0,7294.0,97.44,4.2655,6.724,90.345,1.1826,148000.0,155799.0,147215.0,153809.0,13320.0,8408.0,245711.0,278000.0,245711.0,268015.0,14981.0,6289.0,90.345,59.24,78.07,1087.1,16546.59
2026-02-05,158158.0,156625.0,276538.0,282462.0,5051.75,4985.1,90.59,4950.8,84.4,121421.0,7294.0,97.62,4.2735,6.698,90.5775,1.1845,158420.0,160755.0,151493.0,153046.0,12163.0,8228.0,278015.0,291390.0,265591.0,268850.0,13930.0,6316.0,90.5775,58.66,76.0,1081.95,16437.69
2026-02-06,152399.0,152502.0,252232.0,254339.0,4859.1,4847.25,78.71,4889.5,76.71,121421.0,7294.0,97.82,4.1801,6.647,90.3975,1.1798,151948.0,154200.0,148455.0,152071.0,9494.0,8166.0,258096.0,258096.0,230499.0,243815.0,17284.0,6152.0,90.17,63.74,77.26,1077.95,16370.05
2026-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12,156113.0,157322.0,258091.0,266449.0,5070.3,5077.85,86.1,5098.5,83.92,93438.0,4491.0,96.83,4.1724,6.709,90.7275,1.1929,158436.0,160250.0,157500.0,158755.0,6690.0,7810.0,257938.0,269373.0,257938.0,263018.0,8300.0,6252.0,90.7275,60.75,78.89,1081.32,16216.45
2026-02-13,156147.0,155650.0,260614.0,259133.0,5063.25,5043.15,83.52,4948.4,75.68,93438.0,4491.0,96.93,4.0981,6.683,90.63,1.1867,158000.0,158747.0,149938.0,152836.0,7168.0,7914.0,261361.0,262775.0,234722.0,236435.0,7260.0,6252.0,90.63,65.38,78.75,1076.18,16236.18
2026-02-16,152751.0,152765.0,241945.0,242433.0,4969.3,4994.95,77.35,5046.3,77.96,93038.0,4585.0,96.92,4.0483,6.68,90.7025,1.1867,153750.0,156200.0,153153.0,155895.0,6469.0,7694.0,239626.0,248786.0,238918.0,244360.0,10291.0,5859.0,90.7025,64.73,80.24,1077.03,16174.18
2026-02-17,154080.0,154098.0,239484.0,240947.0,5005.4,4972.1,77.09,5046.3,77.96,93038.0,4585.0,96.92,4.0483,6.664,90.7275,1.1872,154999.0,155550.0,153925.0,154760.0,3650.0,7494.0,238489.0,241452.0,235208.0,239891.0,5715.0,5643.0,90.7275,64.73,80.24,1077.03,16041.73
2026-02-18,151195.0,151865.0,234380.0,232955.0,4922.3,4861.45,74.65,4905.9,73.54,93038.0,4585.0,97.16,4.0578,6.66,90.705,1.1849,153551.0,153959.0,150730.0,151418.0,7677.0,7574.0,235207.0,237720.0,226076.0,228783.0,9045.0,5800.0,90.705,66.71,78.71,1077.03,16041.73
2026-02-19,151963.0,151584.0,237039.0,236798.0,4916.85,5003.3,75.45,5009.5,77.6,93038.0,4585.0,97.7,4.0827,6.678,90.7025,1.1848,153303.0,156383.0,152501.0,155761.0,5480.0,7769.0,232929.0,245400.0,232121.0,244268.0,8015.0,5734.0,90.7025,64.56,76.84,1075.61,15821.93
2026-02-20,154735.0,154570.0,245230.0,244772.0,4991.05,5004.8,77.75,4997.4,77.63,93038.0,4585.0,97.93,4.0673,6.678,90.7025,1.1848,155132.0,157185.0,154546.0,154819.0,7669.0,7394.0,242439.0,248596.0,240010.0,241393.0,9360.0,5957.0,90.7025,64.37,75.23,1078.75,15641.59
2026-02-23,154438.0,155066.0,245564.0,250314.0,5032.3,5053.2,80.51,5080.9,82.97,96057.0,6160.0,97.8,4.0826,6.721,90.9625,1.1757,155105.0,157399.0,154890.0,156876.0,6318.0,7534.0,243874.0,254773.0,241245.0,252944.0,10747.0,5894.0,90.9625,61.23,76.43,1078.75,15547.19
2026-02-24,158428.0,158220.0,265550.0,264075.0,5147.55,5191.4,86.94,5225.6,87.22,96057.0,6160.0,97.71,4.0309,6.697,90.895,1.1826,158458.0,161729.0,158117.0,161598.0,5506.0,7548.0,263061.0,268875.0,260028.0,265333.0,7816.0,6128.0,90.895,59.91,78.81,1086.47,15517.61
2026-02-25,159503.0,159241.0,266535.0,262912.0,5167.25,5120.25,88.11,5176.3,88.13,96057.0,6160.0,97.84,4.029,6.681,91.115,1.178,160769.0,161233.0,158285.0,159969.0,6352.0,7783.0,267221.0,268130.0,253499.0,260744.0,12175.0,5026.0,91.115,58.73,78.87,1086.47,15830.38
2026-02-26,159823.0,159008.0,269367.0,265417.0,5171.75,5191.55,90.71,5226.2,91.63,96057.0,6160.0,97.7,4.0519,6.678,91.0975,1.1779,160977.0,161652.0,160163.0,161145.0,5660.0,7767.0,265944.0,270500.0,263300.0,268316.0,5851.0,4507.0,91.0975,57.04,79.89,1097.62,16107.92
2026-02-27,159043.0,158022.0,265650.0,260667.0,5174.75,5167.35,86.43,5194.2,87.58,96057.0,6160.0,97.79,4.0041,6.694,91.05,1.1834,160530.0,160858.0,158449.0,159709.0,5534.0,7764.0,264300.0,266800.0,255172.0,259669.0,4814.0,3366.0,91.05,59.31,79.65,1097.62,16079.74
2026-03-02,159087.0,159097.0,267900.0,266700.0,5174.1,5222.3,89.98,5247.9,93.29,99937.0,7981.0,97.61,3.9375,6.66,91.1675,1.1819,160050.0,162589.0,159816.0,162104.0,8742.0,8316.0,277500.0,284030.0,273418.0,282644.0,8936.0,6068.0,91.1675,56.25,78.3,1101.33,16096.65
2026-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-05,161322.0,162548.0,266431.0,271347.0,5183.7,5148.55,86.79,5134.7,83.18,99937.0,7981.0,98.77,4.0959,6.673,92.2,1.1608,163265.0,164047.0,161241.0,161525.0,7036.0,7687.0,271000.0,276516.0,264300.0,265560.0,7132.0,6471.0,92.2,61.73,68.77,1081.04,15981.38
2026-03-06,159850.0,160586.0,257800.0,264212.0,5153.75,5104.05,84.22,5078.7,82.18,99937.0,7981.0,99.32,4.1363,6.641,91.7075,1.1608,162750.0,163142.0,159212.0,159673.0,7540.0,7894.0,269900.0,274251.0,257992.0,262191.0,7116.0,6349.0,91.7075,61.8,62.69,1075.89,15947.57
2026-03-09,159409.0,158751.0,263310.0,260723.0,5087.75,5127.55,82.34,5158.7,84.31,100855.0,7314.0,98.99,4.1383,6.69,91.855,1.1617,161040.0,162512.0,159320.0,161634.0,7195.0,7383.0,267950.0,270500.0,260809.0,268285.0,6830.0,6171.0,91.855,61.19,56.75,1073.32,15809.52
2026-03-10,159568.0,158674.0,262803.0,260056.0,5094.55,5086.35,83.45,5103.7,84.52,100855.0,7314.0,99.18,4.0958,6.718,92.455,1.1562,160651.0,161511.0,159450.0,160299.0,5348.0,7411.0,267497.0,268882.0,260743.0,267160.0,4762.0,6022.0,92.455,60.38,53.85,1070.71,15761.62
2026-03-11,160436.0,160188.0,272830.0,270944.0,5173.95,5209.7,88.53,5242.1,89.59,100855.0,7314.0,98.83,4.1557,6.674,91.975,1.1636,161743.0,163577.0,161340.0,163303.0,6194.0,7606.0,271000.0,279463.0,271000.0,277850.0,5694.0,6030.0,91.975,58.51,62.82,1073.57,15710.91
2026-03-12,160692.0,160230.0,269058.0,266010.0,5183.6,5182.4,86.23,5179.1,85.54,100855.0,7314.0,99.23,4.2296,6.637,92.05,1.1644,163149.0,163149.0,161230.0,161789.0,3917.0,7552.0,276988.0,276999.0,265098.0,268491.0,5147.0,5848.0,92.05,60.55,59.36,1077.28,15654.57
2026-03-13,159624.0,160303.0,263800.0,268301.0,5181.65,5130.1,87.03,5125.8,85.11,100855.0,7314.0,99.74,4.2609,6.667,92.2625,1.1552,162799.0,162991.0,160130.0,160271.0,3746.0,7824.0,269212.0,274946.0,266174.0,267962.0,4959.0,5941.0,92.2625,60.22,53.54,1075.85,15539.06
2026-03-16,158555.0,158399.0,259951.0,260488.0,5082.85,5044.6,83.7,5061.7,81.34,102236.0,9721.0,100.36,4.2767,6.68,92.4275,1.1507,160251.0,160673.0,157540.0,158466.0,5239.0,7844.0,266001.0,269186.0,254474.0,259435.0,7359.0,5889.0,92.4275,62.23,51.28,1071.56,15539.06
2026-03-17,156436.0,155714.0,252793.0,248711.0,4986.9,4994.85,78.95,5002.2,80.68,102236.0,9721.0,99.71,4.216,6.706,92.3725,1.1433,157347.0,157523.0,154925.0,155736.0,5928.0,7856.0,255101.0,259778.0,246862.0,256532.0,7970.0,5842.0,92.3725,62.0,53.5,1070.71,15460.18
2026-03-18,156042.0,155668.0,254028.0,252340.0,5005.85,5016.8,80.22,5008.2,79.92,102236.0,9721.0,99.58,4.1985,6.714,92.46,1.1479,156891.0,157580.0,155147.0,155985.0,3703.0,7619.0,261457.0,262899.0,250100.0,253113.0,6145.0,5941.0,92.46,62.66,52.05,1069.56,15355.95
2026-03-19,155525.0,154879.0,250163.0,249907.0,4983.25,4869.95,78.6,4896.2,77.59,102236.0,9721.0,100.09,4.265,6.733,92.6925,1.1552,155658.0,156075.0,151550.0,153025.0,7452.0,7406.0,251498.0,254897.0,242803.0,248194.0,7557.0,5975.0,92.6925,63.1,50.83,1066.99,15389.75
2026-03-20,151637.0,147889.0,236809.0,229873.0,4682.85,4600.35,69.7,4605.7,71.22,102236.0,9721.0,99.23,4.2493,6.733,92.6925,1.1552,151941.0,152449.0,141121.0,144954.0,13256.0,6441.0,245000.0,245674.0,214212.0,231460.0,14665.0,6312.0,92.6925,64.67,48.2,1062.13,15264.4
2026-03-23,147340.0,147218.0,233600.0,232364.0,4650.7,4562.55,72.37,4609.6,69.66,105920.0,9301.0,99.65,4.3796,6.737,93.61,1.1567,148302.0,148457.0,143385.0,144492.0,9112.0,5992.0,239948.0,240000.0,223305.0,226772.0,9742.0,6222.0,93.61,66.17,46.93,1056.99,15186.94
2026-03-24,135141.0,139569.0,201500.0,219260.0,4263.55,4466.25,67.23,4439.5,69.36,105920.0,9301.0,98.95,4.342,6.838,94.0625,1.1574,140158.0,142300.0,129595.0,139260.0,23307.0,5012.0,217702.0,229300.0,199643.0,225167.0,17932.0,6082.0,94.0625,64.01,50.37,1052.7,15248.91
2026-03-25,139513.0,140420.0,220353.0,224545.0,4419.4,4413.55,69.97,4434.1,69.57,105920.0,9301.0,99.43,4.3599,6.868,93.7525,1.1584,138411.0,140800.0,136292.0,138912.0,9338.0,4473.0,218628.0,227470.0,213562.0,223941.0,9666.0,5974.0,93.7525,63.74,48.01,1052.99,15513.67
2026-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,144643.0,146205.0,233551.0,234814.0,4442.8,4456.45,67.29,4409.0,67.93,105920.0,9301.0,99.9,4.4117,6.875,94.2925,1.1595,143720.0,145500.0,142330.0,142514.0,4288.0,5530.0,225441.0,225441.0,219000.0,219874.0,8084.0,5854.0,94.2925,64.9,46.67,1052.7,15513.67
2026-03-30,143715.0,142942.0,225700.0,221647.0,4429.85,4504.15,67.8,4524.3,69.8,92775.0,10915.0,100.15,4.4278,6.942,95.0625,1.1547,144000.0,148948.0,143652.0,147255.0,8757.0,6011.0,224247.0,233783.0,221209.0,227954.0,7934.0,5664.0,95.0625,64.82,45.41,1052.7,15409.46
2026-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01,146217.0,146733.0,227992.0,230135.0,4553.95,4608.35,72.69,4678.6,74.92,92775.0,10915.0,99.96,4.3166,7.035,95.0225,1.1532,148707.0,150900.0,148586.0,150761.0,4625.0,6628.0,236046.0,241620.0,234832.0,240892.0,3682.0,5782.0,95.0225,62.45,46.15,1046.13,15288.36
2026-04-02,149569.0,150853.0,239483.0,239836.0,4719.7,4739.0,74.87,4813.1,76.08,2.87,1.55,99.65,4.3186,7.035,95.0225,1.1532,151427.0,154500.0,151068.0,153708.0,7883.0,6610.0,239257.0,243981.0,238501.0,243501.0,5425.0,5784.0,95.0225,63.27,48.07,1050.99,15274.28
2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,145507.0,146608.0,224660.0,227813.0,,,,4679.7,72.92,93872.0,10816.0,100.03,4.3406,7.133,93.675,1.1531,152490.0,152490.0,147100.0,149680.0,9733.0,6648.0,242800.0,242800.0,224500.0,232495.0,8243.0,5778.0,93.675,64.17,41.96,1050.99,15264.49
2026-04-07,147891.0,148899.0,231028.0,234043.0,,,,4679.7,72.92,93872.0,10816.0,99.98,4.3307,7.046,93.4,1.1561,148847.0,151390.0,148298.0,149981.0,5949.0,7157.0,230716.0,236390.0,229651.0,233379.0,4119.0,5819.0,93.4,64.31,41.68,1054.42,15264.49
2026-04-08,147489.0,147786.0,231435.0,230881.0,4682.5,4611.7,72.11,4684.7,71.99,93872.0,10816.0,99.86,4.2931,7.046,93.49,1.1566,149759.0,150860.0,148424.0,150289.0,7261.0,6868.0,232000.0,235547.0,224621.0,231348.0,6937.0,5703.0,93.49,65.08,41.48,1054.42,15264.49
2026-04-09,152068.0,151121.0,244443.0,244041.0,4798.05,4792.55,76.81,4777.2,75.39,93872.0,10816.0,99.13,4.2911,6.898,93.0125,1.169,153550.0,154934.0,151488.0,151776.0,7349.0,7305.0,240601.0,246660.0,238170.0,239918.0,6479.0,5729.0,93.0125,63.37,50.6,1052.99,15264.49
2026-04-10,149536.0,149937.0,235475.0,236158.0,4729.05,4762.6,74.08,4818.0,76.44,93872.0,10816.0,98.82,4.2754,6.96,93.2175,1.1705,150647.0,153575.0,150647.0,153434.0,5973.0,7385.0,235850.0,244143.0,235133.0,243768.0,6147.0,5704.0,93.2175,63.03,49.23,1052.42,15332.07
2026-04-13,150305.0,150327.0,241013.0,239934.0,4748.35,4773.75,75.55,4787.4,76.48,92113.0,10039.0,98.65,4.317,6.912,93.1575,1.1691,152685.0,153285.0,151745.0,152652.0,5795.0,7579.0,242515.0,245049.0,239546.0,243274.0,4451.0,5742.0,93.1575,62.6,49.57,1052.42,15309.55
2026-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-15,150081.0,150011.0,237181.0,236981.0,4771.85,4794.75,77.43,4850.1,79.53,92113.0,10039.0,98.12,4.2479,6.94,93.5125,1.1688,153154.0,154940.0,152700.0,154817.0,4349.0,7409.0,241382.0,253053.0,241382.0,252750.0,4875.0,5505.0,93.5125,60.98,53.13,1049.48,15271.53
2026-04-16,152949.0,152865.0,250855.0,249019.0,4798.15,4823.25,78.58,4823.6,79.63,92113.0,10039.0,98.06,4.2834,6.866,93.515,1.1762,154757.0,155065.0,153563.0,153948.0,5310.0,7655.0,254343.0,255617.0,248720.0,251742.0,7322.0,5767.0,93.515,60.58,52.84,1051.76,15289.83
2026-04-17,153305.0,153106.0,252675.0,251292.0,4812.95,4793.6,79.69,4808.3,79.27,92113.0,10039.0,98.22,4.3112,6.888,93.3,1.1802,154651.0,154990.0,152929.0,153152.0,4826.0,7742.0,255500.0,255735.0,248138.0,248628.0,5565.0,5899.0,93.3,60.65,50.78,1052.91,15254.64
2026-04-20,151358.0,151655.0,247930.0,249940.0,4795.85,4870.5,79.32,4879.6,82.43,98850.0,11046.0,98.1,4.248,6.905,92.98,1.1832,153301.0,155500.0,152547.0,154609.0,6219.0,8191.0,250001.0,261750.0,248499.0,257142.0,7819.0,5733.0,92.98,59.19,58.19,1060.62,15268.71
2026-04-21,152002.0,152096.0,251154.0,250675.0,4784.1,4813.55,79.31,4828.8,80.62,98850.0,11046.0,98.1,4.251,6.89,93.1525,1.1753,153158.0,154348.0,152799.0,153943.0,3885.0,8399.0,253453.0,254359.0,250730.0,252545.0,5600.0,5854.0,93.1525,59.9,53.89,1059.76,15310.95
2026-04-22,152155.0,152355.0,250063.0,250513.0,4782.9,4776.75,79.01,4719.6,77.04,98850.0,11046.0,98.39,4.2916,6.889,93.4325,1.172,153800.0,153992.0,151404.0,151671.0,5220.0,8660.0,250428.0,251969.0,242745.0,244701.0,8270.0,5802.0,93.4325,61.26,52.63,1059.76,15279.98
2026-04-23,152250.0,152116.0,249677.0,248682.0,4756.15,4742.1,78.07,4753.0,78.53,98850.0,11046.0,98.59,4.3025,6.923,93.7775,1.1749,153335.0,153699.0,152200.0,152657.0,3582.0,8333.0,248717.0,250698.0,246859.0,248364.0,5644.0,5499.0,93.7775,60.53,51.13,1050.91,15279.98
2026-04-24,151189.0,151059.0,243937.0,240596.0,4700.9,4719.15,74.55,4724.0,76.06,98850.0,11046.0,98.77,4.3244,6.95,94.0875,1.1694,152051.0,153003.0,151268.0,151761.0,5383.0,8291.0,242501.0,246968.0,239600.0,241513.0,9545.0,5354.0,94.0875,62.11,49.29,1049.19,15202.55
2026-04-27,150664.0,151479.0,240890.0,243825.0,4679.8,4711.65,74.83,4740.9,76.94,95498.0,8863.0,98.53,4.3007,6.937,94.4925,1.1641,151167.0,153164.0,150750.0,152699.0,4802.0,8076.0,239200.0,245555.0,238291.0,244636.0,12771.0,4829.0,94.4925,61.62,50.22,1049.19,15137.79
2026-04-28,151495.0,151186.0,244103.0,243720.0,4701.6,4692.25,75.92,4693.7,75.57,95498.0,8863.0,98.5,4.3395,6.942,94.1275,1.1763,152695.0,153008.0,151239.0,151721.0,3732.0,8718.0,243675.0,245473.0,240251.0,241824.0,4087.0,3847.0,94.1275,62.11,48.7,1046.62,15154.68
2026-04-29,149557.0,148782.0,238339.0,236541.0,4610.75,4564.9,73.19,4608.4,73.75,95498.0,8863.0,98.64,4.3455,6.981,94.93,1.1695,151700.0,151802.0,148681.0,150027.0,7534.0,9192.0,240490.0,241250.0,232205.0,237345.0,6138.0,2251.0,94.93,62.49,46.12,1044.34,15154.68
2026-04-30,148821.0,147973.0,238911.0,236300.0,4565.3,4522.1,72.77,4561.5,72.09,95498.0,8863.0,98.96,4.4298,6.993,95.01,1.1695,150720.0,151527.0,147950.0,149050.0,6485.0,9539.0,243589.0,244107.0,236852.0,238254.0,6947.0,7862.0,95.01,63.28,42.68,1040.91,15154.68
2026-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,148652.0,150263.0,236882.0,240331.0,4568.3,4636.9,73.14,4644.5,76.43,91574.0,10745.0,98.16,4.3698,7.015,95.115,1.1719,149499.0,151890.0,149069.0,151111.0,9152.0,9090.0,243589.0,244107.0,236852.0,238254.0,6947.0,7862.0,95.01,60.77,45.56,1035.77,15064.6
2026-05-05,148357.0,148100.0,244237.0,240120.0,,,,4533.3,73.52,91574.0,10745.0,98.37,4.4382,7.019,95.345,1.1687,151150.0,151347.0,148760.0,149339.0,6412.0,9981.0,250699.0,251231.0,241113.0,243895.0,7748.0,7722.0,95.345,61.66,42.6,1035.77,15042.08
2026-05-06,147557.0,147636.0,239502.0,240465.0,4554.15,4576.8,73.44,4568.5,73.58,91574.0,10745.0,98.44,4.4241,7.018,95.3875,1.1679,149749.0,150440.0,149228.0,149753.0,4540.0,9814.0,243426.0,247350.0,242907.0,244316.0,5186.0,8131.0,95.3875,62.09,44.67,1035.77,15035.63
2026-05-07,150636.0,150860.0,246333.0,249067.0,4699.3,4706.9,77.62,4694.3,77.3,91574.0,10745.0,98.02,4.3489,6.922,94.4775,1.176,152000.0,152889.0,151602.0,152132.0,7944.0,9209.0,249316.0,255409.0,249316.0,253265.0,9804.0,7011.0,94.4775,60.73,49.37,1034.05,15058.15
